usertype,start_station_id,start_station_name,zip_code_start,borough_start,neighborhood_start,end_station_name,zip_code_end,borough_end,neighborhood_end,start_day,stop_day,day_mean_temperature,day_mean_wind_speed,day_total_precipitation,trip_minutes,trip_count
Subscriber,3147,E 85 St & 3 Ave,10028,Manhattan,Upper East Side,E 72 St & Park Ave,10021,Manhattan,Upper East Side,2015-12-16,2015-12-16,50.6,5.9,0.09,10.0,3
Subscriber,164,E 47 St & 2 Ave,10017,Manhattan,Gramercy Park and Murray Hill,E 75 St & 3 Ave,10021,Manhattan,Upper East Side,2015-10-02,2015-10-02,52.7,9.9,0.14,10.0,1
Subscriber,466,W 25 St & 6 Ave,10010,Manhattan,Gramercy Park and Murray Hill,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2015-05-11,2015-05-11,75.3,3.6,0.0,10.0,2
Subscriber,358,Christopher St & Greenwich St,10014,Manhattan,Greenwich Village and Soho,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2014-05-14,2014-05-14,58.2,4.7,0.0,10.0,4
Subscriber,2012,E 27 St & 1 Ave,10016,Manhattan,Gramercy Park and Murray Hill,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2015-09-08,2015-09-08,84.2,3.8,0.0,10.0,1
Subscriber,468,Broadway & W 55 St,10019,Manhattan,Chelsea and Clinton,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2014-09-29,2014-09-29,72.4,1.2,0.0,10.0,1
Subscriber,147,Greenwich St & Warren St,10007,Manhattan,Lower Manhattan,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2014-06-10,2014-06-10,69.5,3.4,0.96,30.0,2
Subscriber,279,Peck Slip & Front Street,10038,Manhattan,Lower Manhattan,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2014-07-30,2014-07-30,70.8,2.8,0.0,30.0,1
Subscriber,3135,E 75 St & 3 Ave,10021,Manhattan,Upper East Side,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2015-12-08,2015-12-08,44.6,4.6,0.0,20.0,1
Subscriber,457,Broadway & W 58 St,10019,Manhattan,Chelsea and Clinton,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2015-04-30,2015-04-30,55.6,7.5,0.0,20.0,1
Subscriber,383,Greenwich Ave & Charles St,10011,Manhattan,Chelsea and Clinton,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2014-06-27,2014-06-27,75.1,3.4,0.07,10.0,2
Subscriber,463,9 Ave & W 16 St,10011,Manhattan,Chelsea and Clinton,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2014-06-10,2014-06-10,69.5,3.4,0.96,10.0,7
Subscriber,116,W 17 St & 8 Ave,10011,Manhattan,Chelsea and Clinton,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2014-03-10,2014-03-10,42.3,4.7,0.0,10.0,12
Subscriber,127,Barrow St & Hudson St,10014,Manhattan,Greenwich Village and Soho,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2015-12-15,2015-12-15,61.8,8.6,0.42,10.0,5
Subscriber,347,W Houston St & Hudson St,10014,Manhattan,Greenwich Village and Soho,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2014-10-21,2014-10-21,60.2,2.7,0.0,20.0,1
Subscriber,250,Lafayette St & Jersey St,10012,Manhattan,Greenwich Village and Soho,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2014-01-22,2014-01-22,12.3,999.9,0.46,20.0,1
Subscriber,474,5 Ave & E 29 St,10016,Manhattan,Gramercy Park and Murray Hill,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2015-09-03,2015-09-03,82.6,1.8,0.0,10.0,5
Subscriber,309,Murray St & West St,10007,Manhattan,Lower Manhattan,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2015-09-18,2015-09-18,76.3,2.4,0.0,20.0,3
Subscriber,435,W 21 St & 6 Ave,10011,Manhattan,Chelsea and Clinton,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2015-05-27,2015-05-27,75.7,4.8,0.0,10.0,6
Subscriber,470,W 20 St & 8 Ave,10011,Manhattan,Chelsea and Clinton,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2014-12-17,2014-12-17,47.4,4.2,0.22,10.0,4
Subscriber,528,2 Ave & E 31 St,10016,Manhattan,Gramercy Park and Murray Hill,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2015-09-03,2015-09-03,82.6,1.8,0.0,10.0,2
Subscriber,346,Bank St & Hudson St,10014,Manhattan,Greenwich Village and Soho,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2015-10-08,2015-10-08,63.8,2.9,0.0,10.0,1
Subscriber,527,E 33 St & 1 Ave,10016,Manhattan,Gramercy Park and Murray Hill,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2014-06-02,2014-06-02,69.7,3.9,0.0,10.0,3
Subscriber,503,E 20 St & Park Ave,10010,Manhattan,Gramercy Park and Murray Hill,Penn Station Valet,10199,Manhattan,Chelsea and Clinton,2015-12-04,2015-12-04,46.4,4.5,0.0,10.0,2
Subscriber,500,Broadway & W 51 St,10019,Manhattan,Chelsea and Clinton,Penn Station Valet,10199,Manhattan,Chelsea and Clinton,2015-11-20,2015-11-20,58.1,5.5,1.25,10.0,3
Subscriber,279,Peck Slip & Front St,10038,Manhattan,Lower Manhattan,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2015-08-31,2015-08-31,81.7,3.8,0.13,30.0,1
Subscriber,475,E 16 St & Irving Pl,10003,Manhattan,Lower East Side,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2015-08-21,2015-08-21,78.7,4.0,0.33,10.0,2
Subscriber,508,W 46 St & 11 Ave,10036,Manhattan,Chelsea and Clinton,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2014-04-23,2014-04-23,55.7,6.6,0.01,10.0,3
Subscriber,513,W 56 St & 10 Ave,10019,Manhattan,Chelsea and Clinton,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2015-05-07,2015-05-07,66.2,1.7,0.0,10.0,2
Subscriber,402,Broadway & E 22 St,10010,Manhattan,Gramercy Park and Murray Hill,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2015-06-11,2015-06-11,79.6,4.5,0.0,10.0,7
Subscriber,444,Broadway & W 24 St,10010,Manhattan,Gramercy Park and Murray Hill,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2015-06-05,2015-06-05,59.4,3.2,0.0,10.0,4
Subscriber,405,Washington St & Gansevoort St,10014,Manhattan,Greenwich Village and Soho,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2014-11-05,2014-11-05,60.4,4.3,0.0,10.0,3
Subscriber,238,Bank St & Washington St,10014,Manhattan,Greenwich Village and Soho,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2015-09-28,2015-09-28,70.1,2.3,0.0,10.0,3
Subscriber,281,Grand Army Plaza & Central Park S,10019,Manhattan,Chelsea and Clinton,Penn Station Valet,10199,Manhattan,Chelsea and Clinton,2015-10-29,2015-10-29,67.2,5.7,1.44,20.0,2
Subscriber,470,W 20 St & 8 Ave,10011,Manhattan,Chelsea and Clinton,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2015-04-21,2015-04-21,56.3,5.2,1.49,10.0,9
Subscriber,469,Broadway & W 53 St,10019,Manhattan,Chelsea and Clinton,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2014-12-11,2014-12-11,34.1,7.3,0.09,10.0,3
Subscriber,509,9 Ave & W 22 St,10011,Manhattan,Chelsea and Clinton,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2014-04-22,2014-04-22,59.0,4.3,0.0,10.0,4
Subscriber,462,W 22 St & 10 Ave,10011,Manhattan,Chelsea and Clinton,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2015-09-27,2015-09-27,63.5,4.8,0.0,10.0,2
Subscriber,536,1 Ave & E 30 St,10016,Manhattan,Gramercy Park and Murray Hill,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2014-01-04,2014-01-04,15.8,4.0,0.02,10.0,1
Subscriber,489,10 Ave & W 28 St,10001,Manhattan,Chelsea and Clinton,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2015-05-05,2015-05-05,73.7,4.6,0.0,0.0,6
Customer,377,6 Ave & Canal St,10013,Manhattan,Greenwich Village and Soho,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2015-05-24,2015-05-24,66.2,3.3,0.0,30.0,2
Subscriber,468,Broadway & W 55 St,10019,Manhattan,Chelsea and Clinton,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2014-10-21,2014-10-21,60.2,2.7,0.0,20.0,1
Subscriber,475,E 16 St & Irving Pl,10003,Manhattan,Lower East Side,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2014-09-19,2014-09-19,61.6,6.6,0.0,20.0,1
Subscriber,2004,6 Ave & Broome St,10013,Manhattan,Greenwich Village and Soho,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2015-09-04,2015-09-04,80.6,5.0,0.0,20.0,1
Subscriber,3177,W 84 St & Broadway,10024,Manhattan,Upper West Side,Penn Station Valet,10199,Manhattan,Chelsea and Clinton,2015-12-04,2015-12-04,46.4,4.5,0.0,20.0,1
Subscriber,212,W 16 St & The High Line,10011,Manhattan,Chelsea and Clinton,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2015-02-10,2015-02-10,30.0,8.1,0.07,10.0,1
Customer,463,9 Ave & W 16 St,10011,Manhattan,Chelsea and Clinton,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2014-10-18,2014-10-18,63.8,4.7,0.0,10.0,1
Subscriber,434,9 Ave & W 18 St,10011,Manhattan,Chelsea and Clinton,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2014-07-14,2014-07-14,75.7,3.0,0.03,10.0,1
Subscriber,223,W 13 St & 7 Ave,10011,Manhattan,Chelsea and Clinton,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2014-06-25,2014-06-25,75.4,5.0,0.0,10.0,2
Subscriber,195,Liberty St & Broadway,10005,Manhattan,Lower Manhattan,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2014-12-15,2014-12-15,41.6,3.0,0.0,20.0,1
Subscriber,482,W 15 St & 7 Ave,10011,Manhattan,Chelsea and Clinton,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2014-06-02,2014-06-02,69.7,3.9,0.0,30.0,1
Customer,463,9 Ave & W 16 St,10011,Manhattan,Chelsea and Clinton,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2015-06-07,2015-06-07,65.0,3.0,0.19,10.0,1
Subscriber,383,Greenwich Ave & Charles St,10011,Manhattan,Chelsea and Clinton,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2015-10-22,2015-10-22,65.4,4.1,0.0,10.0,4
Subscriber,486,Broadway & W 29 St,10001,Manhattan,Chelsea and Clinton,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2015-05-21,2015-05-21,56.7,2.5,0.0,10.0,4
Subscriber,462,W 22 St & 10 Ave,10011,Manhattan,Chelsea and Clinton,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2015-11-09,2015-11-09,51.1,1.7,0.0,10.0,7
Subscriber,459,W 20 St & 11 Ave,10011,Manhattan,Chelsea and Clinton,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2014-12-02,2014-12-02,39.4,8.0,0.09,10.0,6
Subscriber,453,W 22 St & 8 Ave,10011,Manhattan,Chelsea and Clinton,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2014-06-11,2014-06-11,67.0,6.0,0.02,10.0,5
Subscriber,435,W 21 St & 6 Ave,10011,Manhattan,Chelsea and Clinton,Penn Station Valet,10199,Manhattan,Chelsea and Clinton,2015-10-21,2015-10-21,65.0,2.8,0.0,10.0,3
Subscriber,79,Franklin St & W Broadway,10013,Manhattan,Greenwich Village and Soho,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2014-05-29,2014-05-29,56.3,4.8,0.0,20.0,1
Subscriber,318,E 43 St & Vanderbilt Ave,10017,Manhattan,Gramercy Park and Murray Hill,8 Ave & W 31 St,10199,Manhattan,Chelsea and Clinton,2015-07-01,2015-07-01,75.0,4.3,0.43,10.0,5
